-नसीब वाला हरा रंग. -बनडाना नहीं हैं, नहीं.	-అదృషటానని తెచచే ఆకుపచచ. -రుమాలు వదదు.
यह लो. शुकरिया.	ఇదిగో. ధనయవాదాలు.
माँ, यह कया है?	హే, అమమా, ఇదేంటి?
मेरा जोश आसमान छू रहा है! धत तेरी!	నాకు చాలా ఉతసాహంగా ఉంది! అబబా!
-शुकरिया. -हाँ.	-ధనయవాదాలు. -సరే.
दो सौ पचहततर? तुमहें 100 अंक मिले?	275? నీకు 100 పాయింటలు వచచాయా?
सबूत जलकर राख हो चुका है.	సాకషయం బూడిదయిపోయింది.
पिछले साल वह एक जज था.	గత ఏడాది అతను నయాయనిరణేత.
मेरे पिता उनकी इमारत के मालिक हैं. मुझे किराया लेने भेजते.	వాళళ అపారటమెంట మా నాననది. ఆయన ననను అదదెకు పంపేవారు.
आप या तो छोटे इंसान हैं, या नहीं.	నువవు చెతత దానివా కాదా అననది.
सभी रेसर अपने इंजन चालू करें.	రేసరలు, మీ ఇంజినలు సటారట చెయయండి.
मैंने पहेली हल की थी, याद है?	పొడుపు కథ పరిషకరించాను, గురతుందా?
बारह नंबर वाली पीली गाडी में डॉज मेसन है.	పసుపుపచచ కారు నంబరు 12లో, డాడజ మేసన.
गरेबिल चुनौती के बाद जो अंक थे, पहली तीन संखयाएँ वही हैं.	మొదటి మూడు నంబరలు గరేబిల దగగర మనకు వచచిన పాయింటలు.
तुमहारी किसमत जोरदार थी.	చాలా అదృషటవంతురాలివి.
कया हम गरीब हैं?	మనం పేదవాళళమా?
मैं गरीब हूँ, पता है?	నేను పేదదానని, గురతుందా?
कितना डरावना है.	చాలా పిచచితనం.
खेल को वहीं खतम होना था.	నిజానికి అది ఆపేయాలి.
वहाँ मुझे होना चाहिए था.	అకకడ నేను ఉండాలసింది.
भले ही वह सामान उठाकर आपके सिर पर मारे.	ఆమె మీ తలపెకి పలేటలు విసిరినా సరే.
चलो, लिलीबग. मुझसे बात करो.	మాటలాడు, లిలలీబగ. నాతో మాటలాడు.
संवाद अनुवादक परवीन कौर शोम	ఉపశీరషికలు అనువదించినది కరత సమత
और तुमने मेरी जान बचाई.	నువవు ననను కాపాడావు.
वो खिडकियाँ देख रहे हो?	ఆ కిటికీలననీ చూశావా?
पर तुमहें कहानियाँ सुनाने की जरूरत नहीं, है न?	కానీ నేను నీకు కథలు చెపపనవసరం లేదు, కదా?
मुझे बिशप को ढूँढना है.	నేను బిషపను వెతకాలి.
बस सरटिफिकेट वाली पढाई है.	ఇది సరటిఫికేషన పరోగరాం మాతరమే.
डॉज से कहा कि जीता तो उसे सॉनिक खरीदकर दूँगी.	డాడజకి తను గెలిసతే సోనిక కొనిసతానననాను.
एक हफते से जजों की कोई खबर नहीं.	మనం నయాయనిరణేతల నుండి వినక వారమయింది.
किसी को बुलाती हूँ!	ఎవరినెనా తీసుకువసతాను!
मैंने खुद बाँधा है.	నేను ఇది తయారు చేశాను.
जैसा कि तुमने कहा, खेल कभी नहीं रुकता.	నువవు చెపపినటటుగానే, ఆట ఎపపుడూ కొనసాగుతుంది.
तुमहें ढूँढता हुआ आया,	నేను నీకోసం వచచాను,
मुझे कोल वॉरेन का पता चल गया.	కోల వారెన జాడ కనుగొననాను.
शायद डॉज मेसन फँस गया है!	డాడజ మేసన ఇరుకకుపోయాడనుకుంటా!
पता नहीं, भटके हुए से लगते हैं.	ఎందుకో తెలీదు, దారి తపపినటటు ఉంటారు.
छोडो भी, हेदर.	ఊరుకో, హేథర.
कुछ न कुछ लिखती रहती हो.	నీ చినన పుసతకంలో రాసతుంటావు.
निक डेरिक ने कहा कि हमारी हैसियत नहीं, इसलिए मेरे पास फोन नहीं.	మనకు తాహతు లేక నేను ఫోన కొనుకకోలేదని నిక డెరిక అననాడు.
ठीक है?	సరేనా?
फिर मिलेंगे, दोसत.	మళళీ కలుసతాను, కౌబాయ.
बंदूक.	తుపాకీ.
कोशिश अचछी थी.	మంచి పరయతనం.
-हैलो, अफसर विलियमस. -मुझे हेदर निल कहाँ मिलेगी?	-హాయ, ఆఫీసర విలియమస. -హేథర నిల ఎకకడ ఉంది?
हाई सकूल से वहाँ पारटी करते आए हैं.	మన హె సకూల నుండి అకకడ పారటీ చేసుకునేవారు.
तुमहारी माँ लिली को अपने साथ काम पर ले गई हैं.	మీ అమమ లిలలీని తనతో కొంచెం సేపు పనికి తీసుకు వెళళింది.
लिटल बिल की अंतिम करिया के बाद आज सुबह डीए से बात हुई.	ఈ ఉదయం లిటిల బిల కారయం తరువాత డీఏతో మాటలాడాను.
-आगे खेलना चाहती हो? -मुझे कारप में नहीं रहना.	-నువవు ఆట కొనసాగించాలంటావా? -నాకు కారపలో ఉండాలని లేదు.
कयों? अचछी नहीं लग रही?	ఎందుకు? బాగా కనిపించడంలేదా?
-मजाक कर रही हो कया? -नहीं.	-నాతో పరాచికాలా? -లేదు.
मैं तुमहारे बारे में हमेशा उस तरह से सोचता हूँ.	నేను నీ గురించి ఎపపుడూ అలానే అనుకుంటాను.
इसे रख दो. बेटा, इसे वापस रख दो, ठीक है?	అది తిరిగి పెటటు. బంగారం, తిరిగి పెటటేయ, సరేనా?
तुमने मुझे डरा दिया.	ననను భయపెటటేశావు.
इसलिए सोचा तुमहारा हालचाल जान लूँ.	అందుకని నీకెలా ఉందోనని చూడడానికి వచచాను.
डेमो डरबी के लिए नाम लिखाने.	డెమో డరబీకి నమోదు చేసుకుంటుననాను.
-हैलो. -हैलो. यहाँ कया कर रही हो?	-హే. -హే. ఇకకడేం చేసతుననావు?
-ए! भाड में जाओ! -घेर लिया, साले.	-హే! పోరా! -నినను గుదదేశాను.
काश वह सीधे दीवार में जाकर टकराए.	అతను నేరుగా గోడలోకి వెళళాలి.
यकीन मानो, काश मैं भूल पाती.	ననను నమము, నాకు మరచిపోవాలనే ఉంది.
-कया? -सुनो, हमें जाना होगा, चलो.	-ఏంటి? -హే, మనం వెళళాలి. రా.
मुझे लगा कि माँ की हैं, इसलिए मैंने फेंक दीं,	అవి అమమవి అనుకుననాను, అందుకని పడేశాను,
मुझे तुम एकाउंटेंट तो नहीं लगती.	నువవు అకౌంటెంటలా కనిపించవు.
उसने कहा कि इसी वजह से मेरे पास एक ही जोडी जूते हैं	అందుకే నాకు సనీకరస ఒక జత మాతరమే ఉననాయననాడు,
उसके बाजू में एक सुई थी, पर. . .	అతని చేతిలో సూది గుచచి ఉంది, కానీ. . .
नैटली मेरी बेटी है,	నాటలీ నా కూతురు,
-मिल गया. -अगला.	-శుభరాతరి. -తరువాత.
बो की सिगरेट. मुझे नहीं पता था.	బో సిగరెటలు. నాకు తెలియదు.
जाकर उसे अपने दिल का हाल बता सकती हो, पलीज?	దయచేసి, అతనికి నీ భావన తెలియచేసతావా?
दो ही सालों की बात है और काफी ससती है, इसलिए. . .	అంది రెండేళళే, అది చాలా చవక, అందుకని. . .
लिटल बिल की मौत के लिए उनहें किसी को गिरफतार करना होगा.	అతను లిటిల బిల మరణానికి ఎవరినెనా అరెసట చేయాలి.
और कई लोग उसके पिता की काफी इजजत करते हैं.	వాళళ నాననంటే చాలామందికి చాలా గౌరవం.
हर कोई उसे चाहता था.	అందరూ అతనిని ఇషటపడేవారు.
सा. करिसटीन लैंगली	సారజెంట కరిసటీన
-कया? -वह तुमहें अचछा लगता है.	-ఏంటి? -నీకు అతనంటే ఇషటం.
पर तुम बता सकती हो कि रूसी रूलेट में जिमी के साथ कया हुआ था?	కానీ రషయన రోలెట ఆటలో జిమమీకి ఏం జరిగిందో చెబుతావా?
लिली?	లిలలీ?
इसे वापस रख दो.	అది తిరిగి పెటటేయ.
-तुमहें अपना माल चाहिए? -इसे रख दो.	-నీకు నీ సరుకు కావాలా? -అది తిరిగి పెటటేయ.
अचछा?	అవునా?
बीवी के साथ लडाई हो जाए तो घरेलू अतयाचार का आरोप लगाते हैं,	మీ ఆవిడతో గొడవపడితే, గృహ హింస కింద అరెసట చేసతారు,
ए, किसी ने मेरी बीयर देखी है?	హే, నా బీర ఎకకడ ఉందో ఎవరెనా చూశారా?
तुमहें वहाँ नहीं होना था. . .	నువవు అకకడ ఉండకూడదు. . .
रिचरडस परांत शेरिफ विभाग	రిచరడస కౌంటీ షెరీఫ డిపారటమెంట
मुझे. . . मुझे तुमहारी थोडी फिकर हो रही थी.	నాకు. . . నాకు నీ గురించి కొంచెం కంగారు అనిపించింది.
हाँ, मैं शायद 16 साल का था जब मुझे यह मिला,	అవును, నాకు, బహుశా, అది గెలిచినపపుడు 16 ఏళళు ఉంటాయి,
तुम तो रचनातमक लगती हो.	నీది సృజనాతమక తరహా.
इकतीस नंबर निकल पडी है.	నంబరు 31 వెళుతుంది.
थोडी-बहुत बीयर पीने से, नशे में गाडी चलाने का आरोप लगाया.	కొనని బీరలు తాగితే, తాగి నడిపానని అరెసట చేశారు.
लिटल बिल केली तहखाने में था.	లిటిల బిల కెలలీ నేలమాళిగలో ఉననాడు.
भुगतान? किससे?	చెలలించారా? ఎవరు?
खुद को संभालो.	బాగా అరథం చేసుకో.
लिली. ए, लिली.	లిలలీ. హే. లిలలీ.
दिखाई दे रही हूँ?	కనిపిసతుననానా?
काश मैं वहाँ होता.	నేనకకడ ఉంటే బాగుండేది.
ऐसा है. . .	అంటే. . .
ठीक है, मुझे कहानियाँ लिखना पसंद है, पर. . .	సరే, నాకు కథలు రాయటం ఇషటం, కానీ. . .
समझ रहे हो?	అరథమెందా?
कया कया है?	ఏది ఏంటి?
जिमी और मैं वहाँ सिरफ हारने के लिए मौजूद थे.	జిమమీ నేను మాతరమే అకకడ ఓడిపోయేవాళళం.
और फिर, पल भर में,	అపపుడు, కనురెపపపాటులో,
कारप की सालाना मेटल सटैंपीड डेमोलिशन डरबी में आपका सवागत है.	కారప వారషిక మెటల సటాంపీడ డెమాలిషన డెరబీకి సవాగతం.
लगेगा कि जो आदमी चार घंटे संभावनाओं में डूबा रहे,	రోజులో నాలుగు గంటలు అంచనాలపె గడిపేవాడికి
-पर कया? -सारे सबूत जल चुके थे,	-కానీ ఏంటి? -అనని సాకషయాలు కాలిపోయాయి,
कुछ ही परतियोगी बचे हैं, दोसतो.	కొందరే పోటీదారులు మిగిలారు, మితరులారా.
तय हुआ था कि रे कभी था ही नहीं.	మనం రే గురించి మాటలాడుకోమని అనుకుననాం.
तकिया ठीक कर देता हूँ.	నీకోసం దిండలు పెడతాను ఉండు.
हंट की जानकारी गलत थी.	హంట కూడా తపపుగా అనుకుననాడు.
उनसे कहा कि कभी मुझे ऐसे शरमिंदा नहीं करोगे,	నేను నీకోసం అంత కషటపడిన తరువాత, ఇంకా నీకోసం అంత చేశాక,
इसकी शुरुआत खेल की तरह हुई.	అది ఒక ఆటలా మొదలయింది.
चौदह नंबर बाल-बाल बची.	నంబరు 14 దాదాపుగా దాటేశాడు.
भगवान भला करे, लडकी दर-दर भटकती है.	ఆమె మనసును ఆశీరవదించండి, ఈమె ఒక తిరుగుబోతు.
कुछ इस तरह मानो वह ऐसी बात जानता था, जो हमें नहीं मालूम थी.	మనకు తెలియనది ఏదో అతనికి తెలిసినటటు అనిపించింది.
सुनो, सब ठीक है.	హే, పరవాలేదు.
जलदी ठीक हो जाओ!	తవరగా కోలుకో!
अचछा. खयाल रखना.	సరే. బాగుండు.
ए, कोई बात नहीं.	హే, పరవాలేదు.
कभी अपनी चाहतों से डर लगता है?	ఏనాడెనా నీకు కావాలసినదానికి భయపడడావా?
कोल ने माना कि उसे भुगतान मिला था, इसलिए उसने खेल छोडा था.	తనకు చెలలించడం వలల వెదొలిగాడని కోల ఒపపుకుననాడు.
हाँ, वह सो रही है, जान, सब ठीक है.	తెలుసు, తను నిదరపోతుంది, బంగారం. పరవాలేదు.
-मानो अब यह खेल नहीं रहा. -हाँ.	-అది ఆట కానటలుగా. -అవును.
हैलो. तुम कहाँ से चली आई?	హే. నువవు ఎకకడినుండి ఊడిపడడావు?
वह हंट से पहले जाना चाहता था.	అతను హంట కంటే ముందు వెళళాలనుకుననాడు.
रख दो, हम बाद में बात करेंगे.	తిరిగి పెటటేయ, తరువాత మాటలాడుకుందాం.
इस राउंड में कुछ नए परतियोगी हैं.	ఈ రౌండలో కొంతమంది కొతత పోటీదారులు ఉననారు.
जाते समय कुछ चाय-कॉफी लेना चाहेंगी?	కాఫీగానీ టీగానీ తీసుకుంటారా?
मुझे भी.	నాకు కూడా.
अचछा.	సరే.
और निक डेरिक बहुत नीच इंसान लगता है.	కానీ ఈ నిక డెరిక, అతను ఒక చెతత కుపపలా ఉననాడు.
नहीं, इस बार मैं यूँ ही आया हूँ.	లేదు, ఈసారి, నేను ఇకకడికి సరదాగా వచచాను.
-उनहें बहुत नाज हुआ होगा. -नहीं.	-ఆయనకు గరవంగా ఉండి ఉంటుంది. -అంతగా కాదు.
डॉज?	డాడజ?
अचछा.	సరే.
कया?	ఏంటీ?
अचछा.	సరే.
यह मेरी. . . इसे अकेली छोड दो.	అది నా. . . తనను వదిలేయ.
तुम इसे छोड दो.	తనను వదిలేయ.
माँ.	అమమా.
यहाँ आओ!	వెనకకు రా!
तुमने मुझे बाहर निकाला. मैं तो. . .	నేను బయటపడడంలో సాయం చేశావు. నేను చేయలేక. . .
लीला और हंट केनी एक साल से साथ हैं.	లీలా ఇంకా హంట కెననీ ఏడాదిగా కలిసి ఉంటుననారు.
कहा कि तुमहें होश आए तो उनहें फोन करूँ.	నువవు లేచాక తనకు ఫోన చేయమనింది.
अचछा, मुझे तुमको इतने देने हैं.	సరే, అయితే, ఇదిగో నేను నీకు ఇవవాలసింది.
और तुम? तुम पैसों का कया करोगी?	నీ సంగతి ఏంటి? నువవు డబబుతో ఏం చేసతావు?
पेडों के बीच में वो घर देख रहे हो?	చెటలలలో ఆ ఇళళు అననీ చూశావా?
सिरफ पुलिस नहीं है. यह. . .	అది పోలీసులు మాతరమే కాదు. అది. . .
अगला राउंड शुरू होने वाला है.	తరువాతి రౌండ రాబోతుంది.
एकदम पास आ जाता है.	అతను చాలా దగగరగా వచచాడు.
उनसे कम समय में करने पर.	ఆయనను ఓడించినపపుడు.
-मैंने. . . -ए.	-నేను. . . -హే, హే.
हे भगवान, हेदर.	అయయో, దేవుడా, హేథర.
वो आँखें हैं, बेटा.	అవి కళళు, బాబు.
लडको और लडकियो,	అమమాయిలు, అబబాయిలు,
ए, कया बात है? तुम ठीक हो?	హే, ఏమయింది? నువవు బాగానే ఉననావా?
माफ करना, मैं ठीक हूँ.	కషమించు, నేను బాగానే ఉననాను.
दिमाग में जो कहानियाँ हैं, बस उनहें बाहर निकाल देती हूँ.	అది నా బురరలోకి కథలు వసతుంటాయి, మీకు తెలుసా?
लोगों का कहना है कि आज रात एक चुनौती होगी.	ఈ రాతరి సవాలు ఉంటుందని అంటుననారు.
जीते या हारे, साथ-साथ होंगे.	ఓడినా గెలిచినా, కలిసే.
सकारलेटस सजजन पुरुषों का कलब	సకారలెటస జెంటిలమెన కలబ
एक बार के लिए.	ఒక చినన ఆట.
आपको याद है जिमी की अंतिम करिया पर कितने लोग आए थे?	జిమమీ కారయానికి ఎంతమంది వచచారో గురతుందా?
तो मेरे पापा बिसतर पर मेरे पास बैठते,	మా నానన నా మంచం పకకన కూరచుని,
बूम, रे हॉल ने उसे मात दे दी!	గుదదేశాడు, రే హాల అతని పని ముగించాడు!
सभी चालक अपनी गाडियों के पास पहुँचें.	డరెవరలు, మీ కారల దగగరకు రండి.
खुश हूँ कि तुम नहीं थे.	నువవు లేవు సంతోషం.
आपको हैरानी होगी, पर हर बात आपकी नहीं होती.	ఇది మీకు ఆశచరయం కలిగించవచచు, కానీ అననీ మీ గురించే కాదు.
और फिर, ये तुमहारे दो हफते के पेशगी पैसे.	ఇంకా, ఇది నీ రెండు వారాల అడవానస.
जब वे किराया नहीं भर पाए, तो मैंने उनकी मदद करना शुरू किया.	వాళళు ఇవవలేనపపుడు, నేను ఆమెకు సాయం చేసేవాడిని.
बहुत बुरा हुआ.	అది దారుణంగా ఉంది.
वह सोच-समझकर पैसा खरच करेगा.	ఎకకడ డబబు పెటటాలో తెలుసు అనుకుంటాను.
और. . .	ఇంకా. . .
हैलो, रे.	హే, రే.
-चलो. -शुरू में यह एक चाल थी, फिर. . .	-చెపపు. -పరమాణపూరతిగా మొదట అది వయూహం, తరువాత. . .
बेडजेड - 5 नाम चुनिए नाम - संभावना - बाजी	బెటజడ - 5 ఎంపికలు చేసుకోండి ఎంపికలు - అంచనాలు - పందెం
शुकर है कि तुम बचचे ठीक हो.	సరే, మీరు పిలలలు బాగుననారు, సంతోషం.
आग का खेल से कोई लेना-देना नहीं था.	మంటలకు ఆటకు ఏం సంబంధం లేదు.
पारटी के लिए ऐसी बेकार जगह.	పారటీకి అంతకంటే మంచి చోటు దొరకలేదు.
कुछ नहीं सूझ रहा था.	నేను ఏమీ ఆలోచించలేకపోయాను.
-और? -और. . .	-ఇంకా? -ఇంకా. . .
कारप में सवागत है	కారపకు సవాగతం
तुम कहीं. . .	బహుశా, నువవు. . .
जुआ खेलते हो कया?	జూదం మనిషివా?
-पागलपन है. -बहुत अचछा है.	-అది పిచచి. -చాలా బాగా చేసతుననాడు.
खतम करो. चलो भी!	మనం ఇది చేదదాం. రండి!
तुम लोग साथ में.	మీ ఇదదరు కలిసి ఉండడం.
और बो मुझ पर चिललाया.	బో నాపె అరిచాడు.
उस रात तुमहें लीला के बारे में बताना चाहता था,	ఆ రాతరి లీలా విషయం చెపపాలని వచచాను,
डॉज मेसन और रे हॉल.	డాడజ మేసన మరియు రే హాలవి.
मुझे भी जलन हुई थी.	అంటే, నాకూ ఈరషయ కలిగింది.
-ए. -मैं तुम तक पहुँच नहीं पाई.	-హే, హే, హే. -నేను నినను చేరుకోలేకపోయాను.
आज रात के लिए आखिरी चार ही मायने रखते हैं, पर	ఈ రాతరి చివరి నలుగురు ముఖయం, కానీ,
-पर हम अभी भी साथ मिलकर खेल सकते हैं न? -साझेदार.	-మనం అయినా సహచరులమే కదా? -భాగసవాములం.
उसकी लाश?	అతని శవాననా?
ठीक कहा.	అవును.
यह बो का है.	అది బోది.
बाय.	బె.
जिमी ने.	జిమమీ.
मुझे पहले जाना था.	నేను మొదట వెళళాలసి ఉంది.
जिमी बस. . .	జిమమీ కేవలం. . .
बस डिगिनस की गैरमौजूदगी में.	డిగగినస బదులు వచచాను.
निकल जाओ.	బయటకు వెళళు.
हेदर, चलो, फोन उठाओ.	హేథర, ఫోన ఎతతు.
मैंने उनसे कहा तुम ऐसी बेवकूफी कभी नहीं करोगे.	నువవు అంత మూరఖుడివి కాదని చెపపాను.
तुमहारे पास फोन न होने की वह वजह नहीं.	మనకు ఫోన లేనిది అందుకు కాదు.
पता नहीं, उसके कुछ महीनों बाद वह लौटकर आए,	ఎందుకో తెలియదు, ఆయన దానికి కొనని నెలల తరువాత తిరిగి వచచి,
हे भगवान. डॉज.	అమమో, దేవుడా. డాడజ.
मठ जैसा है.	ఇది మఠంలా ఉంది.
रे हमेशा तुमहारे बारे में बकवास करता रहता है,	రే ఎపపుడూ నీ గురించి చెబుతుంటాడు,
हेदर 270 पर है.	హేథరకు 270.
-जलन? -हाँ.	-ఈరషయా? -అవును.
तुमहें मजा आया?	ఆనందించావా?
अगर तुम उसके बगल में हो, तब भी अकेला सा होता है.	అతని పకకన మనం ఉననా, అతను ఒంటరివాడు.
वासतविक?	వాసతవంగానా?
कोल कॉरपस में रह रहा है.	కోల అ సమయం అంతా కారపసలోనే ఉననాడు.
लूक हॉल से.	లూక హాల.
कोरटेज के दिमाग में यह बात बैठ गई है कि तुमहारा इस पैनिक से लेना-देना है.	కోరటెజ బురరలో నువవు ఈ పానిక అంశంలో భాగమనన ఆలోచన ఉంది.
कि कब हम गलती करेंगे.	మనం నాశనం కావాలని చూసతుననాయి.
शायद कोई परायशचित कर रहा हूँ.	దేనికో పరాయశచితతమేమో.
शुकरिया, जान.	ధనయవాదాలు, బంగారం.
-शायद डॉज 12 नंबर पर है. -और रे 14 नंबर पर.	-డాడజ 12 అనుకుంటా. -ఇంకా రే 14.
पर जिमी ने कहा कि वह खेल खतम करना चाहता है.	కానీ జిమమీ తను వెళళాలనుకుననాడు.
तुम और वह, और. . .	నువవు ఇంకా తను, ఇంకా. . .
-हेदर. . . -यह लो!	-హేథర. . . -ఇదిగో తీసుకో!
-इंटरनेट पर किसी लडकी से मिला था? -हाँ.	కలిసాడో హంట చెపపడం గురతుందా?
शे ओ'रायली नामक कोई लडकी ने.	షే ఓరెలీ అనే అమమాయి.
बिना किसी चेतावनी के,	ఏ హెచచరిక లేదు,
तुमसे और रे से.	నినను ఇంకా రేను చూసి.
निकास	నిషకరమణ
हालत ठीक नहीं लग रही.	బాగుననటటు లేదు.
शायद वह अकेला है.	అతను ఒంటరివాడు అనుకుంటా.
नहीं, मैं कोई खेल नहीं खेल रहा था.	లేదు, నేను ఆట ఆడడం లేదు.
खैर, वह. . .	ఏదేమెనా, ఆయన. . .
आँखों की पटटी है.	కళళకు గంతలు.
थोडा और आगे.	ఇంకొంచెం ముందుకు.
थोडा और आगे.	ఇంకొంచెం ముందుకు.
-चलो भी! -तो लीजिए.	-కానీయ! -అదిగో అకకడ ఉననాడు.
-पर. . . -कया मतलब?	-కానీ నేను. . . -అంటే ఏంటి?
हाँ, पता नहीं.	అవును. ఏంటో తెలియదు.
तो. . .	అయితే. . .
हर रोज.	పరతి రోజు.
हाँ, मतलब. . .	అవును, ఎలా అంటే. . .
मैंने कसम खाई कि किसी को उस बारे में नहीं बताऊँगा.	నేను అది ఎవరికీ చెపపనని మాట ఇచచాను.
अचछा, खिलाडियो, चलना शुरू करो.	సరే, ఆటగాళళు, నడవండి.
पर सोचो और कया पता चला.	కానీ నాకు ఇంకేం తెలిసిందో ఊహించు.
मैंने अफवाहें सुनी हैं.	వదంతులు విననాను.
तुम सबसे आगे हो.	నువవు ఆధిపతయంలో ఉననావు.
ए, कोई बात नहीं.	హే, పరవాలేదు, పరవాలేదు.
तुम आखिरी नहीं थी.	చివరగా వచచింది నువవు కాదు?
सच कह रहे हो?	నిజంగానా?
अचछा, बस करो.	సరే, ఆపు.
यहाँ कई नौजवान बचचे,	ఇకకడ చాలా మంది యువతీ యువకులు,
और मैंने गडबड कर दी?	ఇంకా నేను సరిగా వయవహరించలేదు?
सुनो, कोई बात नहीं.	హే, పరవాలేదు.
-धत. -और तुम?	-ఛ. -నీ సంగతి ఏంటి?
और वह अभिनेतरी बन पाती जो हम उनके बारे में सोचा करते,	మేము ఆమెను ఊహించిన నటిగా నేను అవుతే,
ए.	హే.
पहली बात तो,	ముందుగా,
और उनहोंने फाँसी लगा ली.	ఉరి వేసుకుననారు.
वहाँ हालात काफी बुरे है.	అకకడ అది దారుణం.
हाँ.	అవును.
और तुमने कभी मेरे बारे में उस तरह नहीं सोचा.	నువవు ననను అలా అనుకోలేదననావు.
यह मजाक है कया?	నువవు నిజంగా అంటుననావా?
शुभकामनाएँ.	నీకు మంచి జరగాలి.
देखो, आराम से.	ఇదిగో, చూడు, శాంతించు.
ऐबी की मौत के बाद हमने तय किया कि हमारी जगह किसी को नहीं लाएँगे	ఆబీ చనిపోయాక మేము భరతీ చేయకూడదని, మరో ఆట
यह जो निक डेरिक है,	ఈ నిక డెరిక,
इस सब में वही तो सबसे बडी गडबड बात है.	అదే ఇదంతా నాశనం చేసింది.
काफी जोश लगता है.	నాకు మంచి పోటీ ఉననటటు ఉంది.
यकीन मानिए, सारजणट, मरने के और भी तरीके हैं.	ననను నమమండి, సారజెంట, ననను నేను చంపుకోడానికి ఇంకా మంచి మారగాలు తెలుసు.
फिर भी, बस खडे होने लायक जगह ही थी.	అయినా, అది నిలబడే గది.
हेदर, पलीज, उठो!	హేథర, దయచేసి, సపృహలోకి రా!
आपको वासतविक होना पडता है.	వాసతవంగా ఉండాలి.
और दूसरी बात,	రెండోది,
लूक हॉल, हाँ?	లూక హాల?
हाथ में ही नहीं आता, है न?	జారుడు నేల, కదా?
तुम और जिमी दूसरी जज थे.	నువవు, జిమమీ, నువవు రెండో నయాయనిరణేతవి.
मैं 225 अंकों पर हूँ, यार.	నాకు 225 వచచాయి.
तुमहें देखती हूँ,	నినను చూసతాను, గమనిసతుంటాను,
हैलो.	హే.
हैलो.	హే.
ये तुमहारे हैं?	ఇవి నీవా?
मुझे नहीं लगता.	అనుమానమే.
और कोई कमरासाथी जो किसी दूसरे शहर से हो.	ఇంకా భినన రాషటర సహవాసి.
जागो मोहन पयारे.	తవరగా కోలుకో, సలీపింగ బయూటీ.
चलो. आओ.	పద వెళదాం. రా.
यह सोचना कि वह एक बडी अभिनेतरी थीं,	ఆమె ఒక గొపప నటి అని,
कसम से, मेरे लिए?	పరమాణపూరతిగా, అంటే, నాకోసమెనా?
फिर सब सच होने लगा.	ఆ తరువాత అది వాసతవంగా అనిపించింది.
तैयार हो जाएँ. चलिए!	సిదధం అవవండి. సిదధంగా ఉండండి, వెళళండి!
हाँ. सब ठीक है.	సరే, సరే, నెమమదిగా. పరవాలేదు.
अचछा?	ఓహ, అవునా?
यकीन दिलाना.	నమమడం.
सच में.	నిజంగా, నిజంగా.
नहीं. रुको. यहाँ आओ!	వదదు, వదదు, వదదు, వదదు. ఆగు. అబబా ఛ, ఇలా రా!
-कमीनी. -नहीं.	-చెతత మొహందానా. -వదదు, వదదు.
यह रही.	ఇదిగో ఇకకడ ఉంది.
आराम से.	నెమమదిగా. నెమమదిగా.
छोडो इसे.	తనమీద నుండి చేతులు తియ.
बस भूरा, काला. . .	ఊదా రంగు, ఊదా రంగు, ఊదా రంగు, నలుపు, నలుపు. . .
हाँ.	నాకు తెలుసు.
चलो.	పదండి, పదండి.
रे!	రే! రే! రే!
ए.	హే, హే, హే.
